Probe_ID	bitset_0
cg27398423_TC21	128
cg27400313_BC11	2199023255552
cg27403820_TC21	4398046511104
cg27405128_TC21	268435456
cg27405128_TC22	268435456
cg27405128_TC23	268435456
cg27405128_TC24	268435456
cg27406433_BC21	140806213074950
cg27409974_BC21	536870912
cg27410012_BC11	1073745920
cg27410595_BC21	32768
cg27411651_BC21	100663296
cg27412115_BC11	266240
cg27412116_TC21	266240
cg27412136_TC21	266240
cg27412137_TC21	266240
cg27412139_TC21	266240
cg27412146_TC21	266240
cg27412147_BC11	266240
cg27412148_TC21	266240
cg27413543_BC21	36283883716608
cg27414571_BC11	68719476736
cg27416313_BC21	1048576
cg27416315_BC21	1048576
cg27416455_BC21	1048576
cg27416493_TC21	1048576
cg27416558_BC11	1048576
cg27417578_TC21	268435456
cg27418099_TC21	16384
cg27418232_BC11	140738562097152
cg27418851_BC11	562949953421826
cg27419400_BC21	34359738368
cg27419946_TC21	134217728
cg27420056_BC21	134217728
cg27420067_BC11	134217728
cg27420151_TC11	134217728
cg27420224_BC11	562949953422848
cg27421679_BC21	4947802324992
cg27421918_TC21	1
cg27422468_TC21	1099511627776
cg27423216_TC21	134217728
cg27425127_TC21	8590196736
cg27425198_BC21	274877972480
cg27425219_TC21	274877972480
cg27425273_TC21	274877972480
cg27425507_BC21	274877972480
cg27425664_BC21	274877972480
cg27425668_BC11	274877972480
cg27425853_TC21	4325376
cg27428114_TC21	16384
cg27428147_BC21	16384
cg27428415_BC21	16384
cg27428740_BC11	16384
cg27428816_BC21	16384
cg27428970_BC21	16384
cg27429027_BC21	16384
cg27429041_TC21	16384
cg27429063_TC21	16384
cg27429086_BC21	16384
cg27429115_TC21	16384
cg27429135_BC21	16384
cg27429160_TC21	16384
cg27429384_BC21	268435456
cg27429452_TC21	268435456
cg27429517_TC21	268435456
cg27429636_BC21	268435456
cg27429735_BC21	268435456
cg27429752_TC21	268435456
cg27429915_BC21	268435456
cg27429956_BC21	268435456
cg27429989_BC11	268435456
cg27430047_BC11	268435456
cg27430058_BC21	268435456
cg27430066_TC21	268435456
cg27430089_BC11	268435456
cg27430091_TC21	268435456
cg27430185_BC21	268435456
cg27430187_BC11	268435456
cg27430262_BC21	268435456
cg27430273_TC21	268435456
cg27430274_TC21	268435456
cg27430417_TC21	268435456
cg27430429_TC21	268435456
cg27430430_BC21	268435456
cg27430431_BC11	268435456
cg27430539_BC11	268435456
cg27430644_TC21	268435456
cg27430691_TC21	268435456
cg27430917_BC21	268435456
cg27431877_TC21	290271069782016
cg27432653_TC11	4398046511104
cg27434086_BC21	70368744177664
cg27434217_TC21	137438953472
cg27434274_TC21	137438953472
cg27434739_TC11	137438953472
cg27434761_BC21	137438953472
cg27434817_BC11	137438953472
cg27434876_BC11	137438953472
cg27434909_TC21	137438953472
cg27435322_BC11	137438953472
cg27435324_TC21	137438953472
cg27435330_BC21	137438953472
cg27435646_TC11	16
cg27435927_BC21	137438953472
cg27435957_BC21	137438953472
cg27435988_BC11	137438953472
cg27436268_BC11	137438953472
cg27436359_BC11	137438953472
cg27436464_BC11	137438953472
cg27436603_BC21	2048
cg27436940_TC21	562951027163137
cg27437304_TC21	1
cg27439481_TC21	5368713216
cg27440866_TC21	17592186044416
cg27442726_TC21	16384
cg27443373_TC21	537006080
cg27443779_BC21	2147483648
cg27444614_TC21	4194304
cg27444940_BC21	536920064
cg27444994_BC21	16
cg27445227_BC11	524288
cg27445260_BC21	524288
cg27445277_BC21	524288
cg27445292_BC21	524288
cg27445316_TC21	524288
cg27445365_TC21	524288
cg27445520_BC21	524288
cg27445528_BC11	524288
cg27445531_TC11	524288
cg27445557_TC21	141846663659520
cg27445561_TC21	524288
cg27445568_BC21	524288
cg27445572_TC21	524288
cg27445595_BC21	524288
cg27446233_TC21	8589934720
cg27448015_BC11	4194304
cg27449507_TC21	16384
cg27450867_BC21	4096
cg27452638_TC21	562949953429504
cg27455034_BC21	562949953421312
cg27455918_TC21	524292
cg27457201_BC11	549755813888
cg27457284_TC11	16777216
cg27460531_BC21	549755813888
cg27460943_TC21	128
cg27461243_TC21	536870912
cg27461259_TC21	2097152
cg27462081_BC21	32784
cg27462475_TC11	1024
cg27462475_TC21	1024
cg27462748_TC21	67108864
cg27462975_TC21	2097152
cg27464296_TC21	69793218752
cg27465569_BC21	549755813888
cg27466709_TC21	32
cg27466845_TC11	16
cg27469660_BC21	1536
cg27469738_BC11	8589934592
cg27470213_TC11	100663296
cg27473355_BC21	8589934592
cg27475365_TC11	77309460480
cg27476893_BC21	17592188141569
cg27478224_BC21	17592286708736
cg27479634_BC21	34359738368
cg27480659_TC21	68719476736
cg27481499_BC21	49152
cg27481629_BC21	8192
cg27481708_BC11	268435456
cg27482432_BC21	512
cg27482872_TC21	4194304
cg27484607_TC21	8650752
cg27484613_BC21	8650752
cg27484667_BC11	8650752
cg27485596_BC11	536870912
cg27488252_BC21	536870912
cg27489870_TC11	562949953421312
cg27489935_BC21	562949953421312
cg27490652_BC21	35184372088832
cg27492749_TC11	16
cg27493928_TC11	8589934592
cg27493997_BC21	274877906944
cg27495603_TC21	536870928
cg27496339_TC21	1114112
cg27496793_TC11	2
cg27497699_TC11	4398046511104
cg27497900_BC21	8192
cg27498057_BC21	2
cg27498806_BC21	2048
cg27498818_TC21	2048
cg27498936_BC21	2048
cg27499312_BC11	34359738368
cg27499316_BC21	34359738368
cg27499326_BC11	34359738368
cg27499327_BC21	34359738368
cg27499336_BC11	34359738368
cg27501612_BC21	35184372088832
cg27502457_BC21	2
cg27504555_BC21	67108864
cg27505174_BC21	1099512677888
cg27505175_BC21	1099512677888
cg27505880_BC11	34359738368
cg27507284_BC11	17592186044416
cg27507687_TC11	8192
cg27508144_BC21	562950087639106
cg27508506_TC21	32784
cg27509510_BC21	536870912
cg27509867_TC21	68719476736
cg27510539_TC21	8589934592
cg27511255_BC11	536870912
cg27513359_TC21	8589983744
cg27513806_BC11	270532612
cg27514333_TC21	8796093022208
cg27514608_TC21	2097152
cg27517823_TC21	70368746536960
cg27517924_TC21	1024
cg27518279_TC11	49152
cg27518324_BC21	1024
cg27518375_BC11	4194304
cg27518375_BC12	4194304
cg27519016_BC21	2147614720
cg27519679_TC21	34359738369
cg27525032_BC21	536870912
cg27527579_TC11	8796093022272
cg27528139_BC21	8796093022272
cg27528247_BC21	140737488355328
cg27528330_TC21	140737490788416
cg27528351_BC21	562949953421312
cg27529004_TC21	17592188141568
cg27529555_BC21	134217728
cg27530093_TC21	8873410961410
cg27531206_BC11	4325376
cg27534520_BC21	70368748388352
cg27536151_TC21	70368744177664
cg27537628_TC21	134217728
cg27537918_BC21	70368744177668
cg27539214_TC21	562949953421312
cg27540313_TC21	8589934592
cg27540367_TC21	8873410961410
cg27542422_BC21	536870912
cg27543739_BC21	537001984
cg27543741_TC21	549822922752
cg27544046_TC21	67117072
cg27545615_BC21	17592188141569
cg27546394_TC11	562949953421312
cg27546431_TC11	8594128896
cg27546650_BC21	4398046511104
cg27549186_TC21	1088
cg27550527_BC21	512
cg27551910_TC21	68719476752
cg27552584_TC21	2147483648
cg27554156_TC21	4398046511104
cg27554545_TC21	67108864
cg27554565_TC11	134217728
cg27554565_TC12	134217728
cg27560818_BC21	35185446010880
cg27561818_BC21	8589934592
cg27562174_TC21	256
cg27562326_BC11	1099511627776
cg27562480_BC21	1099511627776
cg27562487_TC21	1099511627776
cg27562492_TC21	1099511627776
cg27562500_TC21	1099511627776
cg27562700_TC11	1099511627776
cg27562721_TC21	1099511627776
cg27563239_TC21	1099511627776
cg27564043_TC21	2199023255552
cg27565517_TC21	17592337039360
cg27567430_BC21	134217728
cg27567587_TC11	536870912
cg27569829_TC21	6340608
cg27569897_BC21	2
cg27570056_BC11	2
cg27571016_TC21	34359738369
cg27571111_BC11	34359738369
cg27571293_BC11	34359738369
cg27571329_BC21	134217728
cg27571429_TC21	34359738369
cg27571430_BC21	34359738369
cg27571432_BC21	34359738369
cg27571441_BC21	34359738369
cg27572253_BC21	2147483648
cg27573593_TC11	70368744177664
cg27573954_TC21	2048
cg27574223_BC21	1108168671233
cg27575052_BC21	274945015808
cg27576241_TC21	16
cg27576241_TC22	16
cg27576259_TC21	34359738368
cg27576485_TC11	2097153
cg27578275_TC11	83887106
cg27578869_TC21	32
cg27579501_BC21	16777216
cg27580089_BC11	32768
cg27580165_BC11	70368744177664
cg27580336_TC21	32768
cg27580526_TC21	32768
cg27580826_BC21	32768
cg27580845_TC11	32768
cg27580989_BC21	32768
cg27581144_TC11	32768
cg27581592_BC21	140737559659584
cg27582013_TC21	32
cg27582739_BC21	8589934592
cg27583010_TC11	1073741824
cg27583604_BC21	68719476736
cg27583671_TC21	270532612
cg27584420_TC21	9129426960
cg27586628_BC21	1100048506880
cg27586968_BC11	16448
cg27587780_TC21	158329800234048
cg27589003_BC11	40960
cg27589809_BC21	68719476736
cg27589953_BC21	262144
cg27589954_TC21	262144
cg27590147_BC21	262144
cg27590213_TC11	262144
cg27590451_TC21	262144
cg27590471_TC21	262144
cg27590523_BC11	262144
cg27590544_BC21	262144
cg27590549_TC21	262144
cg27591083_TC21	262144
cg27591117_BC11	549755813888
cg27591194_TC11	262144
cg27591273_BC11	262144
cg27591779_BC11	262144
cg27591804_BC11	262144
cg27592436_TC21	262144
cg27592526_BC11	262144
cg27595172_BC21	2359296
cg27595185_TC21	2359296
cg27595193_TC21	2359296
cg27595345_BC11	2359296
cg27595435_BC11	2359296
cg27595486_BC21	2359296
cg27595592_TC21	2359296
cg27595766_TC21	2359296
cg27595774_BC11	2359296
cg27595830_BC11	2359296
cg27595918_TC21	2359296
cg27595932_TC21	2359296
cg27595956_BC21	2359296
cg27596032_BC21	2359296
cg27596046_TC11	2359296
cg27596096_TC21	77309412352
cg27596513_TC21	16384
cg27596556_BC21	8796093022336
cg27597956_BC21	137438953472
cg27598250_TC21	19136512
cg27598340_TC11	1649269800978
cg27598421_TC21	19136512
cg27598539_BC21	19136512
cg27598823_TC21	19136512
cg27598880_TC21	19136512
cg27598981_TC21	19136512
cg27599143_TC11	19136512
cg27599422_TC21	19136512
cg27599562_BC21	19136512
cg27599593_TC21	19136512
cg27599760_TC21	19136512
cg27600127_TC21	19136512
cg27600309_TC21	19136512
cg27600366_BC11	19136512
cg27600454_TC21	19136512
cg27600565_TC21	19136512
cg27600579_BC11	19136512
cg27600585_TC21	19136512
cg27600598_BC21	19136512
cg27600599_TC11	19136512
cg27600600_BC11	19136512
cg27601809_TC21	4398046511104
cg27604310_BC11	75497472
cg27604310_BC21	75497472
cg27604822_TC21	2359296
cg27604873_BC21	70369817968640
cg27604873_BC22	70369817968640
cg27604903_TC21	562953174681600
cg27605155_TC21	562953174681600
cg27605493_TC21	562953174681600
cg27606022_TC21	563225905184772
cg27606341_BC21	18
cg27606837_BC21	32768
cg27606974_TC21	32768
cg27607362_BC11	32768
cg27607779_BC21	32768
cg27607842_BC21	32768
cg27607877_BC21	32768
cg27607886_TC21	32768
cg27607912_TC21	32768
cg27607931_BC21	32768
cg27607933_TC21	32768
cg27609511_TC21	1048576
cg27609770_TC21	1048576
cg27609818_BC21	1048576
cg27609868_BC21	1048576
cg27613273_TC21	17179869184
cg27613645_BC21	16
cg27615366_BC21	3407872
cg27616039_BC11	8590196736
cg27618318_TC21	8192
cg27618792_BC21	68719476736
cg27619353_TC11	73728
cg27620077_BC21	49152
cg27621400_BC21	8589934592
cg27621476_BC21	8589934592
cg27621509_TC21	8589934592
cg27621513_TC21	17592186044420
cg27621601_TC21	8589934592
cg27621675_BC21	8589934592
cg27622506_BC11	134217728
cg27623075_TC21	34359739392
cg27624466_TC21	9345848836098
cg27625284_BC21	134218754
cg27625439_TC21	16
cg27625442_TC21	16
cg27625491_TC21	562958551811073
cg27625493_TC11	16
cg27625507_BC11	270532610
cg27625524_TC21	16
cg27625542_TC21	16
cg27625570_TC21	16
cg27625677_BC21	16
cg27625683_TC21	16
cg27626002_BC21	16
cg27626229_BC21	16
cg27626620_TC21	49152
cg27627006_TC21	17179869184
cg27627210_TC11	8192
cg27629673_TC21	549755813888
cg27630180_BC21	134217728
cg27630192_TC21	35184372088837
cg27630863_TC21	549755813888
cg27630863_TC22	549755813888
cg27630863_TC23	549755813888
cg27630863_TC24	549755813888
cg27631597_BC21	4
cg27632402_TC11	32
cg27632621_BC21	70368828063744
cg27632911_TC11	262144
cg27634501_BC21	1099511627776
cg27635069_BC11	550024249344
cg27635485_TC21	8192
cg27635738_TC21	68719476736
cg27637521_BC21	17592261541888
cg27637521_BC22	17592261541888
cg27637521_BC23	17592261541888
cg27638168_TC21	562949953486848
cg27638615_TC21	17179869184
cg27640302_TC21	34359738368
cg27640528_BC21	8192
cg27641100_TC21	68719476736
cg27641240_TC21	158329800234048
cg27641286_TC21	68719476736
cg27641480_BC21	68719476736
cg27641595_TC11	68719476736
cg27641596_BC21	68719476736
cg27641628_TC21	33554432
cg27641714_BC21	68719476736
cg27641934_TC21	68719476736
cg27642379_BC11	68719476736
cg27642408_BC11	68719476736
cg27642495_BC21	68719476736
cg27642498_TC11	68719476736
cg27642528_TC21	34359738368
cg27642591_BC21	68719476736
cg27642926_TC21	68719476736
cg27643912_TC21	68719476736
cg27644044_TC11	68719476736
cg27644612_TC21	68719476736
cg27644715_TC21	8192
cg27644745_BC21	68719476736
cg27644977_BC21	68719476736
cg27647093_TC21	512
cg27647106_TC11	512
cg27648238_TC21	1
cg27648808_BC21	8192
cg27648951_TC11	4194304
cg27649971_BC21	68719476736
cg27653103_BC21	8
cg27653322_BC21	274877911040
cg27654305_BC11	49152
cg27654306_BC11	49152
cg27654321_BC11	49152
cg27654444_BC11	49152
cg27654471_BC11	49152
cg27654492_BC21	49152
cg27655299_TC21	2097153
cg27658459_BC21	270336
cg27660825_BC21	4096
cg27661264_BC21	1099511627776
cg27661600_TC11	8589934593
cg27664407_TC21	262144
cg27664674_BC21	2146304
cg27665769_TC11	17592186044416
cg27714877_TC21	2097152
cg27714889_TC21	2097152
cg27714911_BC21	2097152
cg27715023_TC11	2097152
cg27715038_TC21	2097152
cg27715167_TC21	2097152
cg27715248_TC21	2097152
cg27715304_BC21	2097152
cg27715551_BC21	2097152
cg27715552_TC21	2097152
cg27715553_BC11	2097152
cg27728404_BC21	135168
cg27728406_TC21	135168
cg27728411_BC11	135168
cg27728683_BC11	135168
cg27728765_TC21	135168
cg27738545_TC21	268435456
cg27738753_BC21	268435456
cg27738924_TC21	268435456
cg27738994_TC21	268435456
cg27752227_BC21	2105408
cg27757308_BC11	140746079346688
cg27757982_TC21	2112
cg27758232_BC21	274877907072
cg27760059_TC11	34359803905
cg27762310_BC11	524288
cg27762473_BC11	524288
cg27766040_BC11	68719476736
cg27771414_BC11	536879106
cg27771415_TC21	536879106
cg27771477_BC11	536879106
cg27771613_BC21	536879106
cg27771619_TC11	536879106
cg27771621_TC11	536879106
cg27771622_TC21	536879106
cg27771627_TC21	536879106
cg27773059_BC21	42949672960
cg27776059_TC11	2200097259520
cg27776260_TC21	2200097259536
cg27776336_TC11	2200097259536
cg27776338_TC11	2200097259536
cg27776475_BC21	16
cg27776477_TC11	16
cg27776485_TC21	16
cg27776487_BC11	16
cg27776626_TC21	16
cg27779235_BC11	35184372219904
cg27779236_TC11	35184372219904
cg27779237_TC21	35184372219904
cg27779240_BC11	35184372219904
cg27779266_TC21	35184372219904
cg27779441_BC21	1048576
cg27779485_BC21	1048576
cg27779578_BC21	1048576
cg27779642_TC21	1048576
cg27779644_BC11	1048576
cg27779688_TC21	1048576
cg27779700_TC21	1048576
cg27779763_BC11	1048576
cg27779780_TC21	1048576
cg27780193_BC21	1536
cg27780289_BC11	1536
cg27780681_BC21	1536
cg27780731_BC21	1536
cg27780747_BC11	1536
cg27780900_TC21	1536
cg27780927_TC21	1536
cg27781175_TC11	1536
cg27781188_TC21	1536
cg27781391_TC21	1536
cg27781424_BC11	1536
cg27781542_TC21	1536
cg27781550_BC21	1536
cg27783074_BC11	2147483648
cg27783075_BC21	2147483648
cg27783089_BC11	2147483648
cg27783123_BC21	2147483648
cg27783308_TC21	2147483648
cg27783319_TC21	2147483648
cg27783370_TC21	2147483648
cg27783377_TC21	2147483648
cg27783636_BC11	1048576
cg27783655_TC21	1048576
ch.1.1391820F_TC21	4398583517184
ch.1.201279582R_TC21	8592293888
ch.1.225818708_TC21	703756161318912
ch.1.225825809R_TC21	703756161318912
ch.1.225835828R_TC21	703756161318912
ch.1.225842672_TC21	703756161318912
ch.1.237219283R_TC21	134217728
ch.1.237223642_TC21	134217728
ch.1.237472169_TO11	134217728
ch.1.28801140F_TC21	2048
ch.1.2890615F_TC21	140737488355328
ch.1.4190055F_TC21	537001984
ch.1.56519479R_TC21	87960930222080
ch.1.56560305R_TC21	87960930222080
ch.1.56575884_BC11	87960930222080
ch.1.56623651_BC21	87960930222080
ch.1.67717846R_TC21	512
ch.1.67734105R_BC21	512
ch.1.67747785_TO21	512
ch.1.67760580_BC21	512
ch.1.67761106_BC21	512
ch.1.68101254_TC21	4194304
ch.1.68132594R_TC21	4194304
ch.1.68173833_TC21	4194304
ch.1.68192447R_BC21	4194304
ch.1.68230577R_TO11	4194304
ch.1.93627587R_TC21	8796093022336
ch.1.93704463_TC21	8796093022336
ch.1.93707929_TC21	8796093022336
ch.1.93753886_TC21	8796093022336
ch.1.93800309_BO11	8796093022336
ch.1.93821699_BC21	8796093022336
ch.1.93826818R_BC21	8796093022336
ch.1.93834363_BO21	8796093022336
ch.10.1117020F_TC21	1048580
ch.10.116066711R_TC21	16384
ch.10.116097474R_TC21	16384
ch.10.116109633_TC11	16384
ch.10.116148358R_BC21	16384
ch.10.116173156_TO21	16384
ch.10.116184158R_TC21	16384
ch.10.119253176_TC21	70368744177664
ch.10.119274989_TO21	70368744177664
ch.10.119295690R_TC21	274877972480
ch.10.119356671R_BC21	70368744177664
ch.10.119370469_TO11	70368744177664
ch.10.119398060R_BC21	70368744177664
ch.10.119409183_TC21	70368744177664
ch.10.119441011_TC11	70368744177664
ch.10.126055195_TC21	8589942784
ch.10.126198098R_TC21	8589942784
ch.10.126206806_BC21	8589942784
ch.10.126232722R_TC21	8589942784
ch.10.126241815R_BC21	8589942784
ch.10.126254549_TC21	8589942784
ch.10.126356565R_TC21	8589942784
ch.10.127911197R_TC21	17660922298368
ch.10.127933170_BC21	17660922298368
ch.10.128037466R_TC21	17660922298368
ch.10.128043396_TC21	17660922298368
ch.10.128069432_TC21	17660922298368
ch.10.1452314F_TC21	140739635838976
ch.10.15554784_BC21	1048576
ch.10.1853020F_TC21	8589934592
ch.10.95237679R_TC21	2199023255552
ch.10.95238814R_TC21	2199023255552
ch.10.95243874_TC21	2199023255552
ch.10.95259239R_TO11	2199023255552
ch.10.95263013_BC21	2199023255552
ch.10.95277888_BC21	2199023255552
ch.10.95289078R_TC21	2199023255552
ch.10.95290800_TC11	2199023255552
ch.11.128480660_TC21	270532610
ch.11.128495866R_TC21	270532610
ch.11.128509470_TC21	270532610
ch.11.128518531_BC21	270532610
ch.11.128534652_TC21	270532610
ch.11.130162332_BC21	68719509504
ch.11.130163610R_BC21	68719509504
ch.11.130166019_TC21	68719509504
ch.11.130181609R_TC21	68719509504
ch.11.130183874_TC21	68719509504
ch.11.130189382R_TC21	68719509504
ch.11.130192050_BO11	68719509504
ch.11.130195794R_TO11	68719509504
ch.11.130203625R_TC21	68719509504
ch.11.130207852_TC21	68719509504
ch.11.150762R_TC21	131072
ch.11.16720664R_BC21	281474976710928
ch.11.2619180F_TC21	4398046646272
ch.11.2683828R_TC21	270532610
ch.11.69988127_BC21	268435456
ch.11.69998285_BO21	268435456
ch.11.70099217_TC21	268435456
ch.11.70100911R_BC11	268435456
ch.11.70103121R_TC21	268435456
ch.11.70106896R_TC21	268435456
ch.11.70110955R_BC21	268435456
ch.11.70177352R_BC21	268435456
ch.11.99607527R_TC21	1074004032
ch.12.1107853R_TC21	537006080
ch.12.1121679R_TC21	34359738368
ch.12.1171804F_TC21	15032389700
ch.12.16230882_BC11	537006080
ch.12.190393R_TC21	4096
ch.12.2105166R_TC21	4194304
ch.12.26457100R_TC21	549755813888
ch.12.26458523R_TC21	549755813888
ch.12.26552247R_BC21	549755813888
ch.12.26624901_TC21	17593266077696
ch.12.26661326R_BC21	549755813888
ch.12.32425255R_BC21	536870912
ch.12.32437393_TO11	536870912
ch.12.32472594R_BC11	536870912
ch.12.32481339R_TC21	536870912
ch.12.32516802_BO21	536870912
ch.12.32533007_TC21	536870912
ch.12.32580426R_TC21	536870912
ch.12.41209436R_BO11	140737488355328
ch.13.110339523R_TC21	8589943808
ch.13.110416567_BC21	8589943808
ch.13.110426678_BC21	8589943808
ch.13.110449690R_TC21	8589943808
ch.13.110468655_BC11	8589943808
ch.13.110480314_TC21	8589943808
ch.13.110502162_TC21	8589943808
ch.13.110509141_TC21	8589943808
ch.13.40556589_BO21	137438953472
ch.13.40589525R_TC21	137438953472
ch.13.40603039_BO21	137438953472
ch.13.40631658R_TC21	137438953472
ch.13.40637134R_BC21	137438953472
ch.13.40637196_TC11	137438953472
ch.13.40643403_TO11	137438953472
ch.13.40650251R_TC21	137438953472
ch.14.1823318F_TC21	536870912
ch.15.1428207F_BC21	35322884784128
ch.15.1497565F_TC21	140737488355328
ch.15.36967051_TO21	131072
ch.15.36983803R_TC21	131072
ch.15.37005438R_TC21	131072
ch.15.37038919_TC21	131072
ch.15.37080265_BO11	131072
ch.15.37094501_TO11	131072
ch.15.429642R_TC21	537001984
ch.15.60502245R_TC11	6291456
ch.15.60717058R_TC21	6291456
ch.15.60850192_TC21	6291456
ch.15.60907999R_BC11	6291456
ch.15.60984917_TC21	6291456
ch.15.67065801_TC11	96757023375360
ch.15.67067898R_TC21	96757023375360
ch.15.67074904_TC21	96757023375360
ch.15.67081186_TC21	96757023375360
ch.15.67138161_BC11	96757023375360
ch.15.67147133R_TC11	96757023375360
ch.15.67149417_BC11	96757023375360
ch.15.67154347R_TO21	96757023375360
ch.15.67179122_BC21	96757023375360
ch.15.67179534R_BC21	96757023375360
ch.15.825727F_TC21	2048
ch.16.82520294R_TC21	274877972608
ch.17.1184801R_TC21	562951027163137
ch.17.1457304R_TC21	16384
ch.17.1742593R_TC21	68719476736
ch.17.67415186_BC21	68719476736
ch.17.67430529R_TC21	68719476736
ch.17.67441481_TC21	68719476736
ch.17.67519442R_TC21	68719476736
ch.17.67542967R_TC21	68719476736
ch.17.67557721_TC21	68719476736
ch.17.67615628_TC11	68719476736
ch.17.67616668R_TC21	68719476736
ch.17.67647861_BC21	68719476736
ch.17.67686252R_TC21	68719476736
ch.18.11986634_TC21	32768
ch.18.11989798_TC21	32768
ch.18.11992275_TC21	32768
ch.18.11996363R_BC21	32768
ch.18.11997594_BC21	32768
ch.18.12023506R_TC21	32768
ch.18.12026838R_BC21	32768
ch.18.23778802R_TC21	8208
ch.18.23810426R_TC21	8208
ch.18.23823696R_TC21	8208
ch.18.23854340R_BC11	8208
ch.18.23862240_TC21	8208
ch.18.23953372_TC21	8208
ch.18.52699348R_BC21	4398180728832
ch.18.52776929_TC21	4398180728832
ch.18.52798184R_TC21	4398180728832
ch.18.53148170_TC21	4398180728832
ch.18.9712064R_TC21	8796093071360
ch.18.9733301R_TC21	8796093071360
ch.18.9735422R_BC21	8796093071360
ch.18.9744007R_BC21	8796093071360
ch.18.9756843R_TO21	8796093071360
ch.18.9771851R_TO21	8796093071360
ch.18.9804439R_BC21	8796093071360
ch.18.9804789R_BC21	8796093071360
ch.18.9832896_TC11	8796093071360
ch.18.9856201R_BC21	8796093071360
ch.2.111917330R_TC21	262148
ch.2.111920727_BC11	262148
ch.2.111934426R_TC21	262148
ch.2.111942477_TC21	262148
ch.2.111952733_BC21	262148
ch.2.111992825_BC21	262148
ch.2.112021981_TC21	262148
ch.2.119245386R_TC21	68719476736
ch.2.119248273_BC21	68719476736
ch.2.119253617_TC21	68719476736
ch.2.119262028R_TC21	68719476736
ch.2.119263415R_TC11	68719476736
ch.2.119264523_TC21	68719476736
ch.2.119265256R_TC21	68719476736
ch.2.162002965R_TC21	137438955008
ch.2.162031057_TC21	137438955008
ch.2.162043992_TC21	137438955008
ch.2.162067308_BC21	137438955008
ch.2.162067462R_BC21	137438955008
ch.2.162072033_TO11	137438955008
ch.2.187355979_TC21	16777216
ch.2.187400521_TC21	16777216
ch.2.219167520R_TC21	4096
ch.2.38819824R_TC21	4194304
ch.2.4964537R_TC21	2359296
ch.2.68713850R_BC21	8192
ch.2.69653728_BC21	70368748371968
ch.2.69665581R_BO11	70368748371968
ch.2.69750259R_TO21	70368748371968
ch.2.69762795_TC21	70368748371968
ch.2.69767329_TC21	70368748371968
ch.2.69812469_BC21	70368748371968
ch.2.69817005R_BC11	70368748371968
ch.2.75085908_TC21	16777216
ch.2.75087874R_TC21	16777216
ch.2.75105902_TC21	16777216
ch.2.75119438_TC21	16777216
ch.20.1295406F_TC21	26388279074820
ch.20.17962802_TC21	49152
ch.20.17969046R_BC11	49152
ch.20.17997009R_BO11	49152
ch.20.18011976_TC21	49152
ch.20.18020578_BC21	49152
ch.20.18030940_TC21	49152
ch.20.18044414R_BC11	49152
ch.20.209864F_TC21	70368744177664
ch.20.9224358R_TC21	70368744177664
ch.20.9278080_TC21	70368744177664
ch.20.9356362R_TO11	70368744177664
ch.20.9408551R_TC21	70368744177664
ch.20.9472115R_BC21	70368744177664
ch.21.26926960_TC21	16
ch.21.26947582_BC11	16
ch.21.26956222R_TO21	16
ch.21.26965464R_BC11	16
ch.21.33654826_BO21	34896609281
ch.21.33692824R_BO11	34896609281
ch.21.33780324R_BC21	34896609281
ch.21.33842506R_TC21	34896609281
ch.21.33860947R_TC21	34896609281
ch.21.33872706R_TC21	34896609281
ch.21.33897525_BC21	34896609281
ch.22.32830235_TC21	8768
ch.22.32835350R_BC21	8768
ch.22.35401166_TC21	6442586112
ch.22.35401597R_TC21	6442586112
ch.22.35410378_TO11	6442586112
ch.22.35421558R_TC21	6442586112
ch.22.35424121_TC11	6442586112
ch.22.43199642_BC11	32
ch.22.43214146_BO11	32
ch.22.43237145_TC21	32
ch.22.43238893_TC11	32
ch.22.43272692R_TC11	32
ch.22.43287870_TC21	32
ch.22.43312503R_TC21	32
ch.22.46183310_BC21	65536
ch.22.46204617R_TC21	65536
ch.22.46227997R_BC21	65536
ch.22.46233013_TO11	65536
ch.22.46239575R_TC21	65536
ch.22.46239873_TC21	65536
ch.3.123825445_BC21	8589942785
ch.3.123838621_BC21	8589942785
ch.3.123842738R_TC21	8589942785
ch.3.123846551_TC21	8589942785
ch.3.124768337R_TC21	8589942784
ch.3.124779736R_BC11	8589942784
ch.3.124801896_TC21	8589942784
ch.3.124835363_TC21	8589942784
ch.3.124845391R_TC21	8589942784
ch.3.124849066_TC21	8589942784
ch.3.124886220R_TC11	8589942784
ch.3.124887764R_TC11	8589942784
ch.3.124895808R_BC21	8589942784
ch.3.131537441R_BC11	135168
ch.3.159512435_TC21	70377334112256
ch.3.20053857R_TC11	1048576
ch.3.20054634R_TC21	1048576
ch.3.20057351R_TC21	1048576
ch.3.20073993R_TC21	1048576
ch.3.20080890_TO11	1048576
ch.3.20087217_TC21	1048576
ch.3.20100231_TC21	1048576
ch.3.20127141_TO11	1048576
ch.3.20140328_TC21	1048576
ch.3.2438620R_TC21	8589942784
ch.3.45096360_BO11	4194304
ch.3.45103782_BC21	4194304
ch.3.45109882R_TC21	4194304
ch.3.45132429_TC21	4194304
ch.3.45136684_TC21	4194304
ch.3.45941542R_BO21	16777216
ch.3.50375520R_TC21	32768
ch.3.50389978R_BO21	32768
ch.3.50410892R_BC21	32768
ch.3.50417091_TC21	32768
ch.3.50423378_BC21	32768
ch.3.50442922_TC21	32768
ch.3.50445970R_BC21	32768
